"occurrence_no","record_type","reid_no","flags","collection_no","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","reference_no","lng","lat"
"565875","occ","18931","","59222","Pachycephalosaurus wyomingensis","species","52835","","Pachycephalosaurus wyomingensis","species","64648","Late Campanian","","83.5","70.6","14453","-111.575905","50.741257"
"565878","occ","31041","","59225","Lambeosaurus clavinitialis","species","63452","","Lambeosaurus clavinitialis","species","63452","Late Campanian","","83.5","70.6","54993","-111.577797","50.818413"
"565879","occ","","","59226","Hadrosauridae indet.","family","38755","","Hadrosauridae","family","38755","Late Campanian","","83.5","70.6","15355","-111.486832","50.746887"
"565881","occ","17781","","59228","Ceratopsidae indet.","family","38851","","Ceratopsidae","family","38851","Late Campanian","","83.5","70.6","16982","-111.855988","50.822216"
"566000","occ","32482","","59268","Rhabdodon sp. 1 informal","species","38753","species not entered","Rhabdodon","genus","38753","Middle Campanian","Late Campanian","83.5","70.6","59608","5.933333","44.433334"
"566032","occ","","","59269","Rhabdodon aff. robustus","species","66742","recombined as","Zalmoxes robustus","species","66741","Middle Campanian","","83.5","70.6","16947","5.717778","43.470001"
"566033","occ","","","59269","Struthiosaurus ? sp.","genus","38830","","Struthiosaurus","genus","38830","Middle Campanian","","83.5","70.6","16947","5.717778","43.470001"
"566039","occ","","","59269","Ankylosauridae ? indet.","family","38831","","Ankylosauridae","family","38831","Middle Campanian","","83.5","70.6","16947","5.717778","43.470001"
"566041","occ","","","59270","Iguanodontidae indet.","family","38744","","Iguanodontidae","family","38744","Albian","","113","100.5","17065","9.333333","16.700001"
"566215","occ","38362","IF","59286","Caririchnium sp.","genus","68031","","Caririchnium","genus","68031","Early Cretaceous","","145","100.5","76753","103.285553","36.075832"
"566776","occ","18003","","59338","n. gen. Muttaburrasaurus n. sp. langdoni","species","64271","","Muttaburrasaurus langdoni","species","64271","Late Albian","","105.3","99.6","16996","144.600555","-22.667500"
"566780","occ","","","59339","n. gen. Heterodontosaurus n. sp. tucki","species","52902","","Heterodontosaurus tucki","species","52902","Sinemurian","","199.3","190.8","16997","27.533333","-30.533333"
"566802","occ","","","59350","Polacanthus n. sp. rudgwickensis","species","66726","","Polacanthus rudgwickensis","species","66726","Late Hauterivian","Early Barremian","136.4","125.45","13933","-0.453889","51.097778"
"566804","occ","17804","","59353","Polacanthus sp.","genus","52784","","Polacanthus","genus","52784","Late Hauterivian","Early Barremian","136.4","125.45","17002","-1.163611","50.649166"
"566831","occ","","","59363","Fabrosauridae indet.","family","38714","","Fabrosauridae","family","38714","Hettangian","Sinemurian","201.3","190.8","17010","27.341667","-29.219999"
"566934","occ","29000","","59365","Hadrosauridae indet.","family","38755","","Hadrosauridae","family","38755","Maastrichtian","","72.1","66","47964","-98.916664","18.233334"
"566950","occ","","","59372","Pinacosaurus sp.","genus","38833","","Pinacosaurus","genus","38833","Late Campanian","","83.5","70.6","42291","103.298889","44.256943"
"566961","occ","18928","","59378","Colepiocephale lambei","species","67691","","Colepiocephale lambei","species","56574","Middle Campanian","","83.5","70.6","14453","-111.374168","49.482777"
"566962","occ","18930","","59379","Colepiocephale lambei","species","67691","","Colepiocephale lambei","species","56574","Middle Campanian","","83.5","70.6","14453","-111.698608","49.825558"
"566964","occ","","","59381","Trachodontidae indet.","family","52931","subjective synonym of","Hadrosauridae","family","38755","Senonian","","89.3","66","18525","73.676109","43.807220"
"566965","occ","","","59382","Hadrosauridae indet.","family","38755","","Hadrosauridae","family","38755","Senonian","","89.3","66","16510","65.938889","52.936390"
"566966","occ","","","59382","Ankylosauridae indet.","family","38831","","Ankylosauridae","family","38831","Senonian","","89.3","66","16510","65.938889","52.936390"
"566968","occ","","","59383","Hadrosaurus sp.","genus","38762","","Hadrosaurus","genus","38762","Maastrichtian","","72.1","66","16510","64.629562","52.461189"
"566974","occ","","","59386","Hadrosauridae indet.","family","38755","","Hadrosauridae","family","38755","Late Maastrichtian","","70.6","66","16510","177.070831","62.873798"
"567016","occ","","","59408","n. gen. Anoplosaurus n. sp. curtonotus","species","56558","","Anoplosaurus curtonotus","species","56558","Early Cenomanian","","99.6","93.5","9804","-0.651944","51.946388"
"567018","occ","","","59410","n. gen. Limnosaurus n. sp. transsylvanicus","species","68153","recombined as","Telmatosaurus transsylvanicus","species","68153","Early Maastrichtian","","70.6","66","32946","22.916668","45.549999"
"567616","occ","","","59595","Hadrosauridae ? indet.","family","38755","","Hadrosauridae","family","38755","Santonian","","86.3","83.6","16510","72.933334","41.333332"
"567617","occ","","","59596","Hadrosauridae ? indet.","family","38755","","Hadrosauridae","family","38755","Santonian","","86.3","83.6","16510","72.983330","41.250000"
"567618","occ","","","59597","Hadrosauridae ? indet.","family","38755","","Hadrosauridae","family","38755","Santonian","","86.3","83.6","16510","72.193581","41.378132"
"567620","occ","","","59597","Ceratopsidae ? indet.","family","38851","","Ceratopsidae","family","38851","Santonian","","86.3","83.6","16510","72.193581","41.378132"
"567622","occ","","","59598","Hadrosauridae ? indet.","family","38755","","Hadrosauridae","family","38755","Santonian","","86.3","83.6","16510","72.155861","41.409122"
"567624","occ","","","59599","Hadrosauridae ? indet.","family","38755","","Hadrosauridae","family","38755","Santonian","","86.3","83.6","16510","72.171112","41.383331"
"567631","occ","","","59600","Hadrosauridae ? indet.","family","38755","","Hadrosauridae","family","38755","Early Campanian","","83.5","70.6","16510","72.193581","41.378132"
"567633","occ","","","59602","Hadrosauridae ? indet.","family","38755","","Hadrosauridae","family","38755","Aptian","Albian","125","100.5","16510","72.268608","41.259998"
"567636","occ","","","59604","Hadrosauridae ? indet.","family","38755","","Hadrosauridae","family","38755","Early Campanian","","83.5","70.6","16510","71.316666","41.216667"
"567638","occ","","","59605","Hadrosauridae ? indet.","family","38755","","Hadrosauridae","family","38755","Early Campanian","Maastrichtian","83.5","66","16510","84.116013","47.688042"
"567639","occ","","","59606","Hadrosauridae ? indet.","family","38755","","Hadrosauridae","family","38755","Senonian","","89.3","66","16510","69.300003","42.049999"
"567781","occ","","IF","59626","n. gen. Kharkushosauropus n. sp. kharkushensis","species","387979","","Kharkushosauropus kharkushensis","species","387979","Late Jurassic","","163.5","145","69228","68.455002","38.809265"
"567921","occ","33720","","59644","Iguanodontidae indet.","family","38744","","Iguanodontidae","family","38744","Neocomian","","145","130","61518","42.644444","42.314720"
"568159","occ","","","59673","Iguanodon sp.","genus","38749","","Iguanodon","genus","38749","Late Hauterivian","Early Barremian","136.4","125.45","17080","-0.321944","51.133610"
"568505","occ","","","59694","Hadrosauridae indet.","family","38755","","Hadrosauridae","family","38755","Early Cenomanian","","99.6","93.5","16510","65.800003","40.099998"
"568508","occ","","","52850","Hypsilophodontidae indet.","unranked clade","38734","","Hypsilophodontidae","unranked clade","38734","Berriasian","","145","139.8","16852","118.164169","40.916111"
"568513","occ","","","59697","Hadrosauridae indet.","family","38755","","Hadrosauridae","family","38755","Early Turonian","","93.5","89.3","16510","67.000000","40.099998"
"568516","occ","","","59698","Hadrosauridae indet.","family","38755","","Hadrosauridae","family","38755","Early Turonian","","93.5","89.3","16510","67.000000","40.099998"
"568530","occ","","","59700","Hadrosauridae indet.","family","38755","","Hadrosauridae","family","38755","Santonian","Early Campanian","86.3","70.6","16510","64.432808","46.476425"
"568532","occ","","","59701","Ankylosauridae ? indet.","family","38831","","Ankylosauridae","family","38831","Santonian","Early Campanian","86.3","70.6","16510","64.383270","46.574272"
"568533","occ","","","59701","Hadrosauridae indet.","family","38755","","Hadrosauridae","family","38755","Santonian","Early Campanian","86.3","70.6","16510","64.383270","46.574272"
"568538","occ","","","59702","Hadrosauridae indet.","family","38755","","Hadrosauridae","family","38755","Santonian","Early Campanian","86.3","70.6","16510","63.866699","46.574272"
"568540","occ","","","59702","cf. Ceratopsidae indet.","family","38851","","Ceratopsidae","family","38851","Santonian","Early Campanian","86.3","70.6","16510","63.866699","46.574272"
"568541","occ","","","59703","Hadrosauridae indet.","family","38755","","Hadrosauridae","family","38755","Santonian","Early Campanian","86.3","70.6","64195","64.226852","46.449146"
"568544","occ","","","59706","Hadrosauridae indet.","family","38755","","Hadrosauridae","family","38755","Coniacian","Early Campanian","89.8","70.6","16510","77.983299","53.033298"
"569021","occ","","","59714","Hadrosauridae indet.","family","38755","","Hadrosauridae","family","38755","Campanian","Maastrichtian","83.6","66","17102","-106.156387","49.105278"
"569028","occ","","","59728","Hadrosauridae indet.","family","38755","","Hadrosauridae","family","38755","Late Cretaceous","","100.5","66","16510","72.599998","40.700001"
"569038","occ","","","59730","Hadrosauridae indet.","family","38755","","Hadrosauridae","family","38755","Early Campanian","","83.5","70.6","16510","68.524719","41.749443"
"569043","occ","28333","","59732","Hadrosauridae indet.","family","38755","","Hadrosauridae","family","38755","Campanian","Maastrichtian","83.6","66","45996","76.842079","44.093430"
"570623","occ","","","59887","Rhabdodon sp.","genus","38753","","Rhabdodon","genus","38753","Late Campanian","Early Maastrichtian","83.5","66","17194","2.950000","43.349998"
"570625","occ","","","45878","Triceratops sp.","genus","38862","","Triceratops","genus","38862","Maastrichtian","","72.1","66","17198","-104.411598","43.441799"
"570626","occ","","","45878","Iguanodontidae indet.","family","38744","","Iguanodontidae","family","38744","Maastrichtian","","72.1","66","17198","-104.411598","43.441799"
"570739","occ","","","59130","Hadrosauridae indet.","family","38755","","Hadrosauridae","family","38755","Late Campanian","","83.5","70.6","16964","-111.480927","50.749203"
"572134","occ","","","51914","n. gen. Tuojiangosaurus n. sp. multispinus","species","54854","","Tuojiangosaurus multispinus","species","54854","Kimmeridgian","Tithonian","157.3","145","17258","104.781944","28.351944"
"572135","occ","","","60067","n. gen. Chungkingosaurus n. sp. jiangbeiensis","species","56487","","Chungkingosaurus jiangbeiensis","species","56487","Oxfordian","","163.5","157.3","17258","105.294167","27.793056"
"572136","occ","35031","","60068","Chungkingosaurus n. sp. magnus","species","374242","subjective synonym of","Chungkingosaurus jiangbeiensis","species","56487","Oxfordian","","163.5","157.3","66469","106.552780","29.562778"
"572137","occ","35032","","60069","Chungkingosaurus n. sp. giganticus","species","374243","subjective synonym of","Chungkingosaurus jiangbeiensis","species","56487","Oxfordian","","163.5","157.3","66469","106.552780","29.562778"
"572138","occ","35036","","60070","Chungkingosaurus sp.","genus","38805","","Chungkingosaurus","genus","38805","Oxfordian","","163.5","157.3","66470","106.450279","30.139168"
"572957","occ","","IF","60172","Hadrosauropodus sp.","genus","81012","","Hadrosauropodus","genus","81012","Lancian","","70.6","66","17313","-104.697777","43.368610"
"572962","occ","26602","","60173","n. gen. Unescoceratops n. sp. koppelhusae","species","228690","","Unescoceratops koppelhusae","species","228690","Middle Campanian","","83.5","70.6","40783","-111.574997","50.814602"
"573801","occ","","IF","60303","Caririchnium sp.","genus","68031","","Caririchnium","genus","68031","Aptian","Albian","125","100.5","17134","128.132217","34.886665"
"574047","occ","","IF","60342","Caririchnium sp.","genus","68031","","Caririchnium","genus","68031","Aptian","Albian","125","100.5","17134","128.132217","34.886665"
"574050","occ","","IF","60343","Caririchnium sp.","genus","68031","","Caririchnium","genus","68031","Aptian","Albian","125","100.5","17134","128.132217","34.886665"
"574052","occ","","IF","60344","Caririchnium sp.","genus","68031","","Caririchnium","genus","68031","Aptian","Albian","125","100.5","17134","128.132217","34.886665"
"574054","occ","30795","IF","60345","Caririchnium sp.","genus","68031","","Caririchnium","genus","68031","Aptian","Albian","125","100.5","17134","128.142227","34.906387"
"574057","occ","","IF","60346","Caririchnium sp.","genus","68031","","Caririchnium","genus","68031","Aptian","Albian","125","100.5","17134","128.154999","34.906387"
"574059","occ","","IF","60347","Caririchnium sp.","genus","68031","","Caririchnium","genus","68031","Aptian","Albian","125","100.5","17134","128.154999","34.906387"
"574061","occ","","IF","60348","Caririchnium sp.","genus","68031","","Caririchnium","genus","68031","Aptian","Albian","125","100.5","17134","128.154999","34.906387"
"574063","occ","30797","IF","60349","Caririchnium sp.","genus","68031","","Caririchnium","genus","68031","Aptian","Albian","125","100.5","17134","128.154999","34.906387"
"574084","occ","18490","","60363","Centrosaurus n. sp. brinkmani","species","81008","recombined as","Coronosaurus brinkmani","species","81008","Late Campanian","","83.5","70.6","17358","-111.524002","50.747601"
"574085","occ","","","60364","Centrosaurus brinkmani","species","81008","recombined as","Coronosaurus brinkmani","species","81008","Campanian","","83.6","72.1","17358","-112.205559","49.286388"
