"occurrence_no","record_type","reid_no","flags","collection_no","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","reference_no","lng","lat"
"970053","occ","29963","","97813","Magyarosaurus sp.","genus","52883","","Magyarosaurus","genus","52883","Early Maastrichtian","","70.6","66","49557","23.570463","45.993664"
"970265","occ","","F","115074","Megaloolithidae indet.","unranked clade","119241","","Megaloolithidae","unranked clade","65555","Early Maastrichtian","","70.6","66","37235","23.553547","46.028996"
"970368","occ","25311","","26369","n. gen. Paludititan n. sp. nalatzensis","species","197175","","Paludititan nalatzensis","species","197175","Late Maastrichtian","","70.6","66","37255","22.930000","45.580002"
"970485","occ","","F","67818","Megaloolithidae indet.","unranked clade","65555","","Megaloolithidae","unranked clade","65555","Early Maastrichtian","","70.6","66","37254","22.783331","45.616669"
"970991","occ","","IF","115193","Megaloolithus siruguei","species","67202","","Megaloolithus siruguei","species","67202","Early Maastrichtian","","70.6","66","55400","1.242146","42.169979"
"972998","occ","","","83263","Aeolosaurus sp.","genus","53964","","Aeolosaurus","genus","53964","Maastrichtian","","72.1","66","37378","-48.482738","-21.266476"
"973062","occ","","","115564","Epachthosaurus sp.","genus","57466","","Epachthosaurus","genus","57466","Middle Cenomanian","Late Turonian","99.6","89.3","37379","-69.591393","-45.293610"
"973069","occ","","","49099","Epachthosaurus sciuttoi","species","57467","","Epachthosaurus sciuttoi","species","57467","Late Cenomanian","Early Turonian","99.6","89.3","10539","-69.616669","-45.316669"
"975914","occ","","","24883","Omeisaurus n. sp. jiaoi","species","198888","","Omeisaurus jiaoi","species","198888","Oxfordian","","163.5","157.3","37503","104.852501","29.411388"
"980820","occ","","","117447","n. gen. Narambuenatitan n. sp. palomoi","species","201025","","Narambuenatitan palomoi","species","201025","Early Campanian","Middle Campanian","83.5","70.6","37763","-69.140556","-37.394444"
"980825","occ","","","117450","n. gen. Petrobrasaurus n. sp. puestohernandezi","species","201031","","Petrobrasaurus puestohernandezi","species","201031","Late Coniacian","Early Santonian","89.3","83.5","37765","-69.073059","-37.378613"
"980828","occ","","","117451","Alamosaurus ? sanjuanensis","species","63399","","Alamosaurus sanjuanensis","species","63399","Late Maastrichtian","","70.6","66","38490","-108.030701","36.314800"
"984121","occ","","","117978","n. gen. Dongyangosaurus n. sp. sinensis","species","202262","","Dongyangosaurus sinensis","species","202262","Cenomanian","Turonian","100.5","89.8","37921","120.210831","29.266666"
"984125","occ","30289","","117980","n. gen. Tambatitanis n. sp. amicitiae","species","302342","","Tambatitanis amicitiae","species","302342","Early Albian","","112.03","109","52192","135.033340","35.177776"
"985443","occ","","","118194","Titanosauridae indet.","family","38680","","Titanosauridae","family","38680","Late Maastrichtian","","70.6","66","38063","0.958117","43.205952"
"985515","occ","35398","","118213","Nigersaurinae indet.","unranked clade","230971","","Nigersaurinae","unranked clade","230971","Barremian","","129.4","125","67806","-1.406757","50.633778"
"989476","occ","30819","","119091","cf. Nemegtosaurus sp.","genus","38671","","Nemegtosaurus","genus","38671","Late Coniacian","","89.3","85.8","38256","140.958954","37.149067"
"989478","occ","","","68151","Titanosaurinae indet.","subfamily","53965","","Titanosaurinae","subfamily","53965","Middle Cenomanian","Late Turonian","99.6","89.3","38262","-69.366669","-44.933334"
"999055","occ","","IF","121154","n. gen. Elephantopoides n. sp. barkhausensis","species","192893","recombined as","Parabrontopodus barkhausensis","species","192893","Early Kimmeridgian","","155.7","150.8","38671","8.413889","52.278332"
"999185","occ","","","121195","Tornieria ? sp.","genus","38695","","Tornieria","genus","38695","Tithonian","","152.1","145","57268","39.230824","-9.709442"
"999332","occ","26147","","121241","Brachiosaurus ? sp.","genus","38677","","Brachiosaurus","genus","38677","Tithonian","","152.1","145","38722","39.223057","-9.705830"
"1000851","occ","","","97795","Alamosaurus sanjuanensis","species","63399","","Alamosaurus sanjuanensis","species","63399","Late Maastrichtian","","70.6","66","38769","-108.066399","36.343899"
"1000852","occ","","","121580","Alamosaurus sanjuanensis","species","63399","","Alamosaurus sanjuanensis","species","63399","Late Maastrichtian","","70.6","66","38769","-108.066399","36.343899"
"1000853","occ","","","121581","Alamosaurus sanjuanensis","species","63399","","Alamosaurus sanjuanensis","species","63399","Late Maastrichtian","","70.6","66","38769","-108.066399","36.343899"
"1009925","occ","","","123202","Rebbachisauridae indet.","unranked clade","57365","","Rebbachisauridae","unranked clade","57365","Late Cenomanian","Turonian","99.6","89.8","39430","-69.025002","-39.358334"
"1010382","occ","","","123283","Tastavinsaurus sanzi","species","138440","","Tastavinsaurus sanzi","species","138440","Early Aptian","","125.45","122.46","39481","-0.839116","40.646095"
"1010384","occ","","","115564","Rebbachisauridae indet.","unranked clade","57365","","Rebbachisauridae","unranked clade","57365","Middle Cenomanian","Late Turonian","99.6","89.3","39483","-69.591393","-45.293610"
"1010385","occ","35397","","123284","Limaysaurinae indet.","unranked clade","243718","","Limaysaurinae","unranked clade","243718","Middle Cenomanian","Turonian","99.6","89.8","76290","-69.183334","-44.766670"
"1020983","occ","","F","123755","Faveoloolithidae indet.","family","56971","","Faveoloolithidae","family","56971","Hauterivian","Cenomanian","132.9","93.9","40521","-67.033333","-29.283331"
"1020995","occ","","F","38073","Faveoloolithidae indet.","family","56971","","Faveoloolithidae","family","56971","Late Cretaceous","","100.5","66","40526","-58.133301","-32.216702"
"1021033","occ","","F","64087","Faveoloolithidae indet.","family","56971","","Faveoloolithidae","family","56971","Senonian","","89.3","66","40526","-66.616669","-40.450001"
"1021054","occ","","F","96092","Megaloolithidae indet.","unranked clade","119241","","Megaloolithidae","unranked clade","65555","Late Campanian","Early Maastrichtian","83.5","66","40526","-66.566666","-39.951942"
"1031287","occ","35432","F","28243","Faveoloolithus ningxiaensis","species","84322","","Faveoloolithus ningxiaensis","species","84322","Middle Campanian","Late Campanian","83.5","70.6","14217","99.829170","43.316387"
"1033188","occ","","","126540","Amphicoelias n. sp. brontodiplodocus","species","231023","","Amphicoelias brontodiplodocus","species","231023","Late Oxfordian","Early Kimmeridgian","161.2","150.8","41030","-107.458336","44.051388"
"1033191","occ","","","126540","Camarasaurus sp.","genus","38697","","Camarasaurus","genus","38697","Late Oxfordian","Early Kimmeridgian","161.2","150.8","41030","-107.458336","44.051388"
"1033192","occ","","","126540","Brachiosaurus sp.","genus","38677","","Brachiosaurus","genus","38677","Late Oxfordian","Early Kimmeridgian","161.2","150.8","41030","-107.458336","44.051388"
"1040409","occ","35281","","127363","n. gen. Lavocatisaurus n. sp. agrioensis","species","378459","","Lavocatisaurus agrioensis","species","378459","Aptian","Early Albian","125","109","67253","-69.915833","-38.352779"
"1063632","occ","","","131436","n. gen. Chromogisaurus n. sp. novasi","species","242722","","Chromogisaurus novasi","species","242722","Carnian","","237","228","42426","-67.901260","-30.116928"
"1063646","occ","32224","","131450","n. gen. Leyesaurus n. sp. marayensis","species","242729","","Leyesaurus marayensis","species","242729","Early Jurassic","","201.3","174.1","42432","-67.400002","-31.600000"
"1066207","occ","","","131835","n. gen. Nambalia n. sp. roychowdhurii","species","243275","","Nambalia roychowdhurii","species","243275","Norian","","228","208.5","42497","79.449997","19.266666"
"1066208","occ","","","131836","n. gen. Jaklapallisaurus n. sp. asymmetrica","species","243277","","Jaklapallisaurus asymmetrica","species","243277","Norian","","228","208.5","42497","79.550003","19.233334"
"1066209","occ","","","131837","Guaibasauridae indet.","family","66572","","Guaibasauridae","family","66572","Norian","","228","208.5","42497","79.516670","19.200001"
"1066214","occ","","","131840","Jaklapallisaurus asymmetrica","species","243277","","Jaklapallisaurus asymmetrica","species","243277","Norian","Rhaetian","228","201.3","42497","79.599998","19.166668"
"1066328","occ","","","131866","n. gen. Omeisaurus n. sp. maoianus","species","91402","","Omeisaurus maoianus","species","91402","Kimmeridgian","Tithonian","157.3","145","42507","104.069725","29.651112"
"1068447","occ","","","132242","Camarasaurus sp.","genus","38697","","Camarasaurus","genus","38697","Tithonian","","152.1","145","42580","-103.306946","44.474445"
"1068448","occ","","","132242","Diplodocinae indet.","unranked clade","65916","","Diplodocinae","unranked clade","65916","Tithonian","","152.1","145","42580","-103.306946","44.474445"
"1068450","occ","","","132243","Camarasaurus sp.","genus","38697","","Camarasaurus","genus","38697","Tithonian","","152.1","145","42580","-103.306946","44.474445"
"1069143","occ","","IF","132354","Megaloolithus siruguei","species","67202","","Megaloolithus siruguei","species","67202","Late Campanian","","83.5","70.6","42629","6.110604","43.604431"
"1069144","occ","","F","132354","Cairanoolithus dughii","species","67206","","Cairanoolithus dughii","species","67206","Late Campanian","","83.5","70.6","42629","6.110604","43.604431"
"1071601","occ","","","98623","n. gen. Pampadromaeus n. sp. barberenai","species","243373","","Pampadromaeus barberenai","species","243373","Carnian","Norian","237","208.5","42509","-53.292778","-29.679167"
"1072706","occ","","F","133236","Sphaerovum sp.","genus","56949","nomen dubium","Faveoloolithidae","family","56971","Aptian","Santonian","125","83.6","42879","-57.733612","-31.974722"
"1072707","occ","","","133236","Saltasauridae indet.","family","64335","","Saltasauridae","family","64335","Aptian","Santonian","125","83.6","42879","-57.733612","-31.974722"
"1077530","occ","","I","123867","Brontopodus sp.","genus","67216","","Brontopodus","genus","67216","Oxfordian","Kimmeridgian","163.5","152.1","43266","-6.858530","31.667459"
"1081682","occ","","","135809","Titanosauridae indet.","family","38680","","Titanosauridae","family","38680","Early Cretaceous","","145","100.5","43455","35.814999","4.273056"
"1087109","occ","","","25141","Camarasaurus sp.","genus","38697","","Camarasaurus","genus","38697","Kimmeridgian","Tithonian","157.3","145","15179","-108.391647","40.455929"
"1087110","occ","","","25141","Diplodocus sp.","genus","38669","","Diplodocus","genus","38669","Kimmeridgian","Tithonian","157.3","145","15179","-108.391647","40.455929"
"1091392","occ","","","59887","Titanosauridae indet.","family","38680","","Titanosauridae","family","38680","Late Campanian","Early Maastrichtian","83.5","66","43870","2.950000","43.349998"
"1091842","occ","","","24883","n. gen. Dashanpusaurus n. sp. dongi","species","171377","","Dashanpusaurus dongi","species","171377","Oxfordian","","163.5","157.3","43887","104.852501","29.411388"
"1092070","occ","","","49501","Yunnanosaurus huangi","species","56629","","Yunnanosaurus huangi","species","56629","Hettangian","","201.3","199.3","43938","102.084496","25.168743"
"1092073","occ","","","49501","Gyposaurus n. sp. sinensis","species","64288","","Gyposaurus sinensis","species","64288","Hettangian","","201.3","199.3","14780","102.084496","25.168743"
"1092251","occ","32331","","59348","Lufengosaurus huenei","species","56597","","Lufengosaurus huenei","species","56597","Sinemurian","","199.3","190.8","14373","102.120239","25.183153"
"1092253","occ","","","49773","n. gen. Yunnanosaurus n. sp. huangi","species","56629","","Yunnanosaurus huangi","species","56629","Sinemurian","","199.3","190.8","12539","102.097412","25.173765"
"1092254","occ","","","49503","Yunnanosaurus huangi","species","56629","","Yunnanosaurus huangi","species","56629","Hettangian","","201.3","199.3","14781","102.090401","25.175985"
"1092255","occ","","","47081","Yunnanosaurus huangi","species","56629","","Yunnanosaurus huangi","species","56629","Sinemurian","","199.3","190.8","43938","104.083298","25.683331"
"1092256","occ","","","49773","Yunnanosaurus n. sp. robustus","species","64403","","Yunnanosaurus robustus","species","64403","Sinemurian","","199.3","190.8","43938","102.097412","25.173765"
"1092257","occ","","","49773","Yunnanosaurus cf. robustus","species","64403","","Yunnanosaurus robustus","species","64403","Sinemurian","","199.3","190.8","43938","102.097412","25.173765"
"1092776","occ","27921","","137532","n. gen. Astrophocaudia n. sp. slaughteri","species","253237","","Astrophocaudia slaughteri","species","253237","Early Albian","","112.03","109","42808","-97.571388","33.153610"
