"occurrence_no","record_type","reid_no","flags","collection_no","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","reference_no","lng","lat"
"1403924","occ","","","193788","Fregata minor","species","335260","","Fregata minor","species","335259","Holocene","","0.0117","0","65816","-128.347000","-24.349001"
"1403925","occ","","","193788","Anous spp.","genus","186396","","Anous","genus","186396","Holocene","","0.0117","0","65816","-128.347000","-24.349001"
"1403926","occ","","","193788","Procelsterna cerulea","species","371108","recombined as","Anous ceruleus","species","371105","Holocene","","0.0117","0","65816","-128.347000","-24.349001"
"1403927","occ","","","193788","Gygis alba","species","368028","","Gygis alba","species","335269","Holocene","","0.0117","0","65816","-128.347000","-24.349001"
"1403928","occ","","","193788","Porzana atra","species","371099","recombined as","Zapornia atra","species","371099","Holocene","","0.0117","0","65816","-128.347000","-24.349001"
"1403929","occ","","","193788","Prosobonia n. sp. informal","genus","371109","","Prosobonia","genus","371109","Holocene","","0.0117","0","65816","-128.347000","-24.349001"
"1403930","occ","34754","","193788","Gallicolumba leonpascoi","species","371150","","Gallicolumba leonpascoi","species","371150","Holocene","","0.0117","0","65832","-128.347000","-24.349001"
"1403931","occ","","","193788","Ptilinopus insularis","species","371098","","Ptilinopus insularis","species","371098","Holocene","","0.0117","0","65816","-128.347000","-24.349001"
"1403932","occ","","","193788","Numenius tahitiensis","species","368010","","Numenius tahitiensis","species","186248","Holocene","","0.0117","0","65816","-128.347000","-24.349001"
"1403933","occ","","","193789","Puffinus nativitatis","species","371101","","Puffinus nativitatis","species","371101","Holocene","","0.0117","0","65816","-128.307007","-24.349501"
"1403934","occ","","","193789","Pterodroma spp.","genus","39701","","Pterodroma","genus","39701","Holocene","","0.0117","0","65816","-128.307007","-24.349501"
"1403935","occ","","","193789","Nesofregetta fuliginosa","species","368157","","Nesofregetta fuliginosa","species","186429","Holocene","","0.0117","0","65816","-128.307007","-24.349501"
"1403936","occ","","","193789","Phaethon rubricauda","species","371104","","Phaethon rubricauda","species","371104","Holocene","","0.0117","0","65816","-128.307007","-24.349501"
"1403937","occ","","","193789","Fregata minor","species","335260","","Fregata minor","species","335259","Holocene","","0.0117","0","65816","-128.307007","-24.349501"
"1403938","occ","","","193789","Anous spp.","genus","186396","","Anous","genus","186396","Holocene","","0.0117","0","65816","-128.307007","-24.349501"
"1403939","occ","","","193789","Gygis alba","species","368028","","Gygis alba","species","335269","Holocene","","0.0117","0","65816","-128.307007","-24.349501"
"1403940","occ","","","193789","Porzana atra","species","371099","recombined as","Zapornia atra","species","371099","Holocene","","0.0117","0","65816","-128.307007","-24.349501"
"1403941","occ","38664","","193789","Prosobonia sauli","species","440947","","Prosobonia sauli","species","440947","Holocene","","0.0117","0","77652","-128.307007","-24.349501"
"1403942","occ","34755","","193789","Gallicolumba leonpascoi","species","371150","","Gallicolumba leonpascoi","species","371150","Holocene","","0.0117","0","65832","-128.307007","-24.349501"
"1403943","occ","","","193789","Ptilinopus insularis","species","371098","","Ptilinopus insularis","species","371098","Holocene","","0.0117","0","65816","-128.307007","-24.349501"
"1403944","occ","34761","","193789","Ducula harrisoni","species","371151","","Ducula harrisoni","species","371151","Holocene","","0.0117","0","65833","-128.307007","-24.349501"
"1403945","occ","","","193789","Vini stepheni","species","371097","","Vini stepheni","species","371096","Holocene","","0.0117","0","65816","-128.307007","-24.349501"
"1403946","occ","","","193789","Acrocephalus taiti","species","371093","","Acrocephalus taiti","species","371093","Holocene","","0.0117","0","65816","-128.307007","-24.349501"
"1403947","occ","","","193789","Heteroscelus incanus","species","371147","recombined as","Tringa incana","species","186392","Holocene","","0.0117","0","65816","-128.307007","-24.349501"
"1403948","occ","","","193789","Numenius tahitiensis","species","368010","","Numenius tahitiensis","species","186248","Holocene","","0.0117","0","65816","-128.307007","-24.349501"
"1403949","occ","","","193789","Diomedea epomophora","species","371146","","Diomedea epomophora","species","371146","Holocene","","0.0117","0","65816","-128.307007","-24.349501"
"1403950","occ","","","193790","Puffinus nativitatis","species","371101","","Puffinus nativitatis","species","371101","Holocene","","0.0117","0","65816","-128.307007","-24.348499"
"1403951","occ","","","193790","Pterodroma spp.","genus","39701","","Pterodroma","genus","39701","Holocene","","0.0117","0","65816","-128.307007","-24.348499"
"1403952","occ","","","193790","Nesofregetta fuliginosa","species","368157","","Nesofregetta fuliginosa","species","186429","Holocene","","0.0117","0","65816","-128.307007","-24.348499"
"1403953","occ","","","193790","Phaethon rubricauda","species","371104","","Phaethon rubricauda","species","371104","Holocene","","0.0117","0","65816","-128.307007","-24.348499"
"1403954","occ","","","193790","Sula dactylatra","species","186230","","Sula dactylatra","species","186230","Holocene","","0.0117","0","65816","-128.307007","-24.348499"
"1403955","occ","","","193790","Fregata minor","species","335260","","Fregata minor","species","335259","Holocene","","0.0117","0","65816","-128.307007","-24.348499"
"1403956","occ","","","193790","Anous spp.","genus","186396","","Anous","genus","186396","Holocene","","0.0117","0","65816","-128.307007","-24.348499"
"1403957","occ","","","193790","Procelsterna cerulea","species","371108","recombined as","Anous ceruleus","species","371105","Holocene","","0.0117","0","65816","-128.307007","-24.348499"
"1403958","occ","","","193790","Gygis alba","species","368028","","Gygis alba","species","335269","Holocene","","0.0117","0","65816","-128.307007","-24.348499"
"1403959","occ","","","193790","Porzana atra","species","371099","recombined as","Zapornia atra","species","371099","Holocene","","0.0117","0","65816","-128.307007","-24.348499"
"1403960","occ","38665","","193790","Prosobonia sauli","species","440947","","Prosobonia sauli","species","440947","Holocene","","0.0117","0","77652","-128.307007","-24.348499"
"1403961","occ","","","193790","Gallinago sp.","genus","83479","","Gallinago","genus","83479","Holocene","","0.0117","0","65816","-128.307007","-24.348499"
"1403962","occ","","","193790","Ptilinopus insularis","species","371098","","Ptilinopus insularis","species","371098","Holocene","","0.0117","0","65816","-128.307007","-24.348499"
"1403963","occ","34762","","193790","Ducula harrisoni","species","371151","","Ducula harrisoni","species","371151","Holocene","","0.0117","0","65833","-128.307007","-24.348499"
"1403964","occ","","","193790","Vini sinotoi","species","370711","","Vini sinotoi","species","370711","Holocene","","0.0117","0","65816","-128.307007","-24.348499"
"1403965","occ","","","193790","Acrocephalus taiti","species","371093","","Acrocephalus taiti","species","371093","Holocene","","0.0117","0","65816","-128.307007","-24.348499"
"1403966","occ","","","193790","Numenius tahitiensis","species","368010","","Numenius tahitiensis","species","186248","Holocene","","0.0117","0","65816","-128.307007","-24.348499"
"1403967","occ","","","193791","Puffinus nativitatis","species","371101","","Puffinus nativitatis","species","371101","Holocene","","0.0117","0","65816","-128.306503","-24.344000"
"1403968","occ","","","193791","Puffinus spp.","genus","39702","","Puffinus","genus","39702","Holocene","","0.0117","0","65816","-128.306503","-24.344000"
"1403969","occ","","","193791","Nesofregetta fuliginosa","species","368157","","Nesofregetta fuliginosa","species","186429","Holocene","","0.0117","0","65816","-128.306503","-24.344000"
"1403970","occ","","","193791","Phaethon rubricauda","species","371104","","Phaethon rubricauda","species","371104","Holocene","","0.0117","0","65816","-128.306503","-24.344000"
"1403971","occ","","","193791","Fregata minor","species","335260","","Fregata minor","species","335259","Holocene","","0.0117","0","65816","-128.306503","-24.344000"
"1403972","occ","","","193791","Anous spp.","genus","186396","","Anous","genus","186396","Holocene","","0.0117","0","65816","-128.306503","-24.344000"
"1403973","occ","","","193791","Procelsterna cerulea","species","371108","recombined as","Anous ceruleus","species","371105","Holocene","","0.0117","0","65816","-128.306503","-24.344000"
"1403974","occ","","","193791","Gygis alba","species","368028","","Gygis alba","species","335269","Holocene","","0.0117","0","65816","-128.306503","-24.344000"
"1403975","occ","","","193791","Porzana atra","species","371099","recombined as","Zapornia atra","species","371099","Holocene","","0.0117","0","65816","-128.306503","-24.344000"
"1403976","occ","","","193791","Ptilinopus insularis","species","371098","","Ptilinopus insularis","species","371098","Holocene","","0.0117","0","65816","-128.306503","-24.344000"
"1403977","occ","34763","","193791","Ducula harrisoni","species","371151","","Ducula harrisoni","species","371151","Holocene","","0.0117","0","65833","-128.306503","-24.344000"
"1403978","occ","","","193791","Acrocephalus taiti","species","371093","","Acrocephalus taiti","species","371093","Holocene","","0.0117","0","65816","-128.306503","-24.344000"
"1403979","occ","","","193791","Numenius tahitiensis","species","368010","","Numenius tahitiensis","species","186248","Holocene","","0.0117","0","65816","-128.306503","-24.344000"
"1403980","occ","","","193792","Puffinus pacificus","species","368281","recombined as","Ardenna pacifica","species","186228","Holocene","","0.0117","0","65816","-128.313004","-24.413000"
"1403981","occ","","","193792","Pterodroma spp.","genus","39701","","Pterodroma","genus","39701","Holocene","","0.0117","0","65816","-128.313004","-24.413000"
"1403982","occ","","","193792","Phaethon rubricauda","species","371104","","Phaethon rubricauda","species","371104","Holocene","","0.0117","0","65816","-128.313004","-24.413000"
"1403983","occ","","","193792","Anous spp.","genus","186396","","Anous","genus","186396","Holocene","","0.0117","0","65816","-128.313004","-24.413000"
"1403984","occ","","","193792","Gygis alba","species","368028","","Gygis alba","species","335269","Holocene","","0.0117","0","65816","-128.313004","-24.413000"
"1403985","occ","34756","","193792","Gallicolumba leonpascoi","species","371150","","Gallicolumba leonpascoi","species","371150","Holocene","","0.0117","0","65832","-128.313004","-24.413000"
"1403986","occ","","","193792","Ptilinopus insularis","species","371098","","Ptilinopus insularis","species","371098","Holocene","","0.0117","0","65816","-128.313004","-24.413000"
"1403987","occ","","","193793","Puffinus nativitatis","species","371101","","Puffinus nativitatis","species","371101","Holocene","","0.0117","0","65816","-128.332001","-24.340500"
"1403988","occ","","","193793","Pterodroma spp.","genus","39701","","Pterodroma","genus","39701","Holocene","","0.0117","0","65816","-128.332001","-24.340500"
"1403989","occ","","","193793","Phaethon rubricauda","species","371104","","Phaethon rubricauda","species","371104","Holocene","","0.0117","0","65816","-128.332001","-24.340500"
"1403990","occ","","","193793","Sula sula","species","368307","","Sula sula","species","335261","Holocene","","0.0117","0","65816","-128.332001","-24.340500"
"1403991","occ","","","193793","Fregata minor","species","335260","","Fregata minor","species","335259","Holocene","","0.0117","0","65816","-128.332001","-24.340500"
"1403992","occ","","","193793","Anous spp.","genus","186396","","Anous","genus","186396","Holocene","","0.0117","0","65816","-128.332001","-24.340500"
"1403993","occ","","","193793","Gygis alba","species","368028","","Gygis alba","species","335269","Holocene","","0.0117","0","65816","-128.332001","-24.340500"
